config,rank,job_id,board_token,source,title,location,url,updated_at,cluster_company,cluster_title,cluster_size,sibling_job_ids,desc_chars,encoder_score,rerank_score_wide,rerank_score_refined,rerank_stage,rank_score,rank_score_kind,wide_rank,run_id,pool_n,pool_sha,code_sha,profile_sha
cascade-32m-68m,18,5063929007,xai,greenhouse,Software Engineer– X Core Product,"Palo Alto, CA",https://job-boards.greenhouse.io/xai/jobs/5063929007,2026-07-20T16:42:59-04:00,xai,software engineer– x core product,1,,2767,0.5644785165786743,6.6484375,7.0,refined,7.0,68m_logit,78,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,19,4674621006,accenturefederalservices,greenhouse,AI/ML Engineer,"Arlington, VA",https://boards.greenhouse.io/accenturefederalservices/jobs/4674621006?gh_jid=4674621006,2026-07-20T17:10:33-04:00,accenturefederalservices,ai/ml engineer,2,4608162006,7542,0.9861341118812561,6.62890625,6.9765625,refined,6.9765625,68m_logit,83,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,20,5633880004,vercel,greenhouse,"Software Engineer, Deployment Infrastructure","Hybrid - San Francisco, New York City",https://job-boards.greenhouse.io/vercel/jobs/5633880004,2026-07-20T19:13:52-04:00,vercel,"software engineer, deployment infrastructure",1,,5481,0.5614310503005981,7.51171875,6.9375,refined,6.9375,68m_logit,12,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,21,8632433002,moon,greenhouse,"Full-Stack Engineer - Generalist (Contract, Palo Alto)","Palo Alto, California, United States",https://job-boards.greenhouse.io/moon/jobs/8632433002,2026-07-20T22:03:31-04:00,moon,full-stack engineer - generalist,1,,3134,0.5745256543159485,6.57421875,6.9296875,refined,6.9296875,68m_logit,94,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,22,4643328006,accenturefederalservices,greenhouse,Big Data Analytic Developer - Full Stack ,"Annapolis Junction, MD",https://boards.greenhouse.io/accenturefederalservices/jobs/4643328006?gh_jid=4643328006,2026-07-20T16:29:22-04:00,accenturefederalservices,big data analytic developer - full stack,1,,7490,0.5561623573303223,7.0390625,6.87109375,refined,6.87109375,68m_logit,34,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,23,4609681006,accenturefederalservices,greenhouse,Software Engineer,"Reston, VA",https://boards.greenhouse.io/accenturefederalservices/jobs/4609681006?gh_jid=4609681006,2026-07-20T16:29:22-04:00,accenturefederalservices,software engineer,5,4609686006;4680117006;4689027006;4689886006,7557,0.9999997615814209,7.44921875,6.87109375,refined,6.87109375,68m_logit,16,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,24,0ca9484b-5eb3-45c2-9ea6-64c3f8144a3a,spreetail,lever,Software Engineer II,India,https://jobs.lever.co/spreetail/0ca9484b-5eb3-45c2-9ea6-64c3f8144a3a,2026-07-21T14:22:53.297000+00:00,spreetail,software engineer ii,1,,1745,0.8323724269866943,6.87890625,6.859375,refined,6.859375,68m_logit,50,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,25,8050714,rubrik,greenhouse,Software Engineer - Hypervisor ,Bangalore ,https://www.rubrik.com/company/careers/departments/job.8050714?gh_jid=8050714,2026-07-20T16:08:56-04:00,rubrik,software engineer - hypervisor,1,,5738,0.5875499248504639,6.9375,6.85546875,refined,6.85546875,68m_logit,46,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,26,4628511006,accenturefederalservices,greenhouse,Full Stack Engineer,"Annapolis Junction, MD",https://boards.greenhouse.io/accenturefederalservices/jobs/4628511006?gh_jid=4628511006,2026-07-20T16:29:22-04:00,accenturefederalservices,full stack engineer,2,4673775006,7887,0.8384212851524353,7.15234375,6.8515625,refined,6.8515625,68m_logit,30,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,27,1208934,hpe|wd5|jobsathpe,workday,AI/ML Engineer,"Bengaluru, Karnātaka, India",https://hpe.wd5.myworkdayjobs.com/jobsathpe/job/Bengaluru-Karntaka-India/AI-ML-Engineer_1208934-2,2026-07-21T18:30:43.700443+00:00,hpe|wd5|jobsathpe,ai/ml engineer,2,1208933,9209,0.9861341118812561,6.76953125,6.81640625,refined,6.81640625,68m_logit,62,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,28,8398679002,spacex,greenhouse,"Backend Software Engineer, GNC (Starlink) ","Redmond, WA",https://boards.greenhouse.io/spacex/jobs/8398679002?gh_jid=8398679002,2026-07-20T18:00:43-04:00,spacex,"backend software engineer, gnc",1,,5866,0.49424445629119873,6.65234375,6.78515625,refined,6.78515625,68m_logit,77,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,29,4481921005,scaleai,greenhouse,"Forward Deployed Software Engineer, Public Sector","Austin, TX; St. Louis, MO; Washington, DC",https://job-boards.greenhouse.io/scaleai/jobs/4481921005,2026-07-21T13:29:09-04:00,scaleai,"forward deployed software engineer, public sector",1,,7260,0.748952329158783,7.63671875,6.77734375,refined,6.77734375,68m_logit,10,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,30,R26_820,arcticwolf|wd1|external,workday,Python Backend Developer,Remote - IND - Haryana,https://arcticwolf.wd1.myworkdayjobs.com/external/job/Remote---IND---Haryana/Python-Backend-Developer_R26_820,2026-07-21T17:48:41.836420+00:00,arcticwolf|wd1|external,python backend developer,1,,7181,0.6210870742797852,6.25390625,6.76953125,refined,6.76953125,68m_logit,201,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,31,5551619004,vercel,greenhouse,"Software Engineer, Compute",Remote - United States,https://job-boards.greenhouse.io/vercel/jobs/5551619004,2026-07-20T19:13:52-04:00,vercel,"software engineer, compute",1,,3952,0.7315866947174072,7.69921875,6.76953125,refined,6.76953125,68m_logit,9,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,32,4960949,pfizer|wd1|pfizercareers,workday,DS & AI Full Stack Engineer,India - Mumbai,https://pfizer.wd1.myworkdayjobs.com/pfizercareers/job/India---Mumbai/DS---AI-Full-Stack-Engineer_4960949-1,2026-07-21T18:48:18.460018+00:00,pfizer|wd1|pfizercareers,ds & ai full stack engineer,1,,3835,0.6338227391242981,6.9609375,6.7421875,refined,6.7421875,68m_logit,45,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,33,4681183006,astranis,greenhouse,Software Engineer- Backend Intern (Fall 2026),"San Francisco, CA",https://job-boards.greenhouse.io/astranis/jobs/4681183006,2026-07-20T17:30:21-04:00,astranis,software engineer- backend intern,1,,3185,0.6929463148117065,6.7421875,6.73828125,refined,6.73828125,68m_logit,67,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,34,7957794,mongodb,greenhouse,"Technical Services Engineer, Partners",Bengaluru,https://www.mongodb.com/careers/job/?gh_jid=7957794,2026-07-21T10:26:00-04:00,mongodb,"technical services engineer, partners",1,,4022,0.5679566860198975,6.96484375,6.70703125,refined,6.70703125,68m_logit,44,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,35,8553080002,spacex,greenhouse,"Full Stack Software Engineer, Data","Starbase, TX",https://boards.greenhouse.io/spacex/jobs/8553080002?gh_jid=8553080002,2026-07-20T18:00:47-04:00,spacex,"full stack software engineer, data",3,8540435002;8625149002,4408,0.7234224081039429,6.4296875,6.703125,refined,6.703125,68m_logit,128,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,36,8421359002,spacex,greenhouse,Full Stack Software Engineer (Components),"Hawthorne, CA",https://boards.greenhouse.io/spacex/jobs/8421359002?gh_jid=8421359002,2026-07-20T18:00:47-04:00,spacex,full stack software engineer,7,8495131002;8495180002;8555791002;8600005002;8610872002;8639573002,5034,0.7540076971054077,7.0546875,6.703125,refined,6.703125,68m_logit,32,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,37,R-54185-2026,harman|wd3|harman,workday,Software Engineer - Java Backend,"Bangalore - Karnataka, India - Kalyani Platina",https://harman.wd3.myworkdayjobs.com/harman/job/Bangalore---Karnataka-India---Kalyani-Platina/Software-Engineer---Java-Backend_R-54185-2026,2026-07-21T18:29:03.856950+00:00,harman|wd3|harman,software engineer - java backend,1,,3496,0.6938292384147644,6.70703125,6.68359375,refined,6.68359375,68m_logit,72,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,38,8637712002,spacex,greenhouse,"Software Engineer, Applied AI (Starlink) ","Redmond, WA",https://boards.greenhouse.io/spacex/jobs/8637712002?gh_jid=8637712002,2026-07-20T18:01:20-04:00,spacex,"software engineer, applied ai",1,,5934,0.7046381831169128,6.84375,6.68359375,refined,6.68359375,68m_logit,52,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,39,8037730,thoughtworks,greenhouse,Associate-Graduate:Developer,"Chicago, Illinois, USA",https://www.thoughtworks.com/careers/jobs/8037730?gh_jid=8037730,2026-07-20T20:40:07-04:00,thoughtworks,associate-graduate:developer,1,,9363,0.5261023044586182,6.78515625,6.68359375,refined,6.68359375,68m_logit,59,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,40,4906944101,cognite,greenhouse,Software Engineer - AI/ML Systems ( Context Services ),India (Bengaluru),https://job-boards.eu.greenhouse.io/cognite/jobs/4906944101,2026-07-21T08:14:49-04:00,cognite,software engineer - ai/ml systems,1,,2907,0.684792160987854,6.45703125,6.68359375,refined,6.68359375,68m_logit,118,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,41,4608166006,accenturefederalservices,greenhouse,Cleared AI/ML Engineer,"Washington, DC",https://boards.greenhouse.io/accenturefederalservices/jobs/4608166006?gh_jid=4608166006,2026-07-20T16:29:22-04:00,accenturefederalservices,cleared ai/ml engineer,3,4662901006;4681293006,7630,0.8218361139297485,6.82421875,6.6640625,refined,6.6640625,68m_logit,55,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,42,8639200002,lyft,greenhouse,"ML Software Engineer, ETA","San Francisco, CA",https://app.careerpuck.com/job-board/lyft/job/8639200002?gh_jid=8639200002,2026-07-20T16:55:30-04:00,lyft,"ml software engineer, eta",1,,4051,0.7741063237190247,6.34765625,6.640625,refined,6.640625,68m_logit,156,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,43,5252722008,divergent,greenhouse,Real-Time Systems Engineer,"Torrance, California, United States",https://job-boards.greenhouse.io/divergent/jobs/5252722008,2026-07-20T19:25:00-04:00,divergent,real-time systems engineer,1,,7208,0.4918510317802429,6.171875,6.60546875,refined,6.60546875,68m_logit,233,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,44,4698536006,orioninnovation,greenhouse,Backend JAVA Developer,"Remote, US",https://www.orioninc.com/careers/job/?gh_jid=4698536006,2026-07-21T13:02:22-04:00,orioninnovation,backend java developer,1,,3055,0.6636720299720764,7.3828125,6.578125,refined,6.578125,68m_logit,19,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,45,6115863004,googlefiber,greenhouse,"Backend Engineer, AI Systems","Sunnyvale, California, United States",https://fiber.google.com/careers/job/?gh_jid=6115863004,2026-07-21T09:00:13-04:00,googlefiber,"backend engineer, ai systems",1,,4637,0.7822108864784241,5.91015625,6.57421875,refined,6.57421875,68m_logit,379,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,46,7650609003,tulip,greenhouse,Applied AI Engineer ,"Somerville, MA",https://tulip.co/careers/job-posting/?gh_jid=7650609003,2026-07-21T11:30:17-04:00,tulip,applied ai engineer,1,,6095,0.8953640460968018,6.77734375,6.5703125,refined,6.5703125,68m_logit,61,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,47,5365365008,getwellnetwork,greenhouse,AI Engineer,Bangalore,https://job-boards.greenhouse.io/getwellnetwork/jobs/5365365008,2026-07-21T07:53:58-04:00,getwellnetwork,ai engineer,1,,6085,1.0,6.3125,6.5703125,refined,6.5703125,68m_logit,169,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,48,4686185006,accenturefederalservices,greenhouse,SAP DevOps Engineer,"Washington, DC",https://boards.greenhouse.io/accenturefederalservices/jobs/4686185006?gh_jid=4686185006,2026-07-20T16:29:22-04:00,accenturefederalservices,sap devops engineer,1,,7733,0.5560711622238159,6.984375,6.5234375,refined,6.5234375,68m_logit,40,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,49,4689805006,accenturefederalservices,greenhouse,Cloud / DevOps Engineer,"Washington, DC",https://boards.greenhouse.io/accenturefederalservices/jobs/4689805006?gh_jid=4689805006,2026-07-20T16:29:22-04:00,accenturefederalservices,cloud / devops engineer,1,,7681,0.5665740966796875,6.75,6.5,refined,6.5,68m_logit,66,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,50,8054991,mongodb,greenhouse,"Software Engineer 3, Documentation Platform",New York City; Palo Alto; Seattle,https://www.mongodb.com/careers/job/?gh_jid=8054991,2026-07-21T10:26:00-04:00,mongodb,"software engineer 3, documentation platform",2,8054993,5244,0.5581047534942627,6.6171875,6.48828125,refined,6.48828125,68m_logit,86,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,51,5041977007,xai,greenhouse,Exceptional Designer,"Palo Alto, CA",https://job-boards.greenhouse.io/xai/jobs/5041977007,2026-07-20T16:42:59-04:00,xai,exceptional designer,1,,2841,0.3555683493614197,6.5,6.47265625,refined,6.47265625,68m_logit,110,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,52,8633661002,fieldwire,greenhouse,Mid-Level Backend Engineer,United States (Remote),https://www.fieldwire.com/job/8633661002?gh_jid=8633661002,2026-07-20T17:43:20-04:00,fieldwire,mid-level backend engineer,1,,3878,0.8757864236831665,6.6328125,6.46484375,refined,6.46484375,68m_logit,82,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,53,7908785,mongodb,greenhouse,Software Engineer 3,Gurugram,https://www.mongodb.com/careers/job/?gh_jid=7908785,2026-07-21T10:26:00-04:00,mongodb,software engineer 3,4,7993984;8015792;8069776,4790,0.8602790832519531,6.2578125,6.453125,refined,6.453125,68m_logit,197,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,54,R005736,adtran|wd3|adtran,workday,Software Engineer,"Bangalore, India",https://adtran.wd3.myworkdayjobs.com/adtran/job/Bangalore-India/Software-Engineer_R005736,2026-07-21T17:44:32.127798+00:00,adtran|wd3|adtran,software engineer,1,,3133,0.9999998211860657,6.265625,6.4453125,refined,6.4453125,68m_logit,193,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,55,8420526002,spacex,greenhouse,"Application Software Engineer, Data","Starbase, TX",https://boards.greenhouse.io/spacex/jobs/8420526002?gh_jid=8420526002,2026-07-20T18:00:47-04:00,spacex,"application software engineer, data",1,,4409,0.6847400665283203,6.28125,6.44140625,refined,6.44140625,68m_logit,186,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,56,5159092007,andurilindustries,greenhouse,2026 Early Career Engineering Finance Associate,"Costa Mesa, California, United States",https://boards.greenhouse.io/andurilindustries/jobs/5159092007?gh_jid=5159092007,2026-07-21T09:14:26-04:00,andurilindustries,2026 early career engineering finance associate,1,,7488,0.47056469321250916,7.4921875,6.42578125,refined,6.42578125,68m_logit,14,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,57,4673485006,accenturefederalservices,greenhouse,Custom Software Engineer ,"Annapolis Junction, MD",https://boards.greenhouse.io/accenturefederalservices/jobs/4673485006?gh_jid=4673485006,2026-07-20T16:29:22-04:00,accenturefederalservices,custom software engineer,4,4672257006;4683608006;4688156006,8078,0.7289592027664185,6.82421875,6.421875,refined,6.421875,68m_logit,56,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,58,42296,guidehouse|wd1|external,workday,Software Developer,US - Remote (Any location),https://guidehouse.wd1.myworkdayjobs.com/external/job/US---Remote-Any-location/Software-Developer_42296,2026-07-21T18:28:36.833955+00:00,guidehouse|wd1|external,software developer,1,,6310,0.872922956943512,7.60546875,6.40234375,refined,6.40234375,68m_logit,11,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,59,4692256006,accenturefederalservices,greenhouse,Forward Deployed Data Engineer - Databricks,"Washington, DC",https://boards.greenhouse.io/accenturefederalservices/jobs/4692256006?gh_jid=4692256006,2026-07-20T16:29:22-04:00,accenturefederalservices,forward deployed data engineer - databricks,1,,7791,0.5570927858352661,6.79296875,6.38671875,refined,6.38671875,68m_logit,58,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
cascade-32m-68m,60,7800617003,axontalentcommunity,greenhouse,2027 US Software Engineering Internship,"Seattle, Washington, United States",https://job-boards.greenhouse.io/axontalentcommunity/jobs/7800617003,2026-07-21T13:12:19-04:00,axontalentcommunity,2027 us software engineering internship,1,,3117,0.5944019556045532,6.61328125,6.375,refined,6.375,68m_logit,87,2026-07-21T17-43-52Z,6267,6d9d90f4bc966fae,4a866f4fc9b8b9a0,c1a77e7a5218a295
